superficie,fecha,lat,lng,idprovincia,idmunicipio,causa,muertos,heridos,time_ctrl,time_ext,personal,medios,gastos,ALTITUD,TMEDIA,PRECIPITACION,TMIN,TMAX,VELMEDIA,RACHA,SOL,Trimestre,Mes,Año,DIR_VIENTO,PRES_RANGE
2.0,20070318,42.062005,-8.038309,Ourense,BANDE,2,0,0,1.55,1.55,13,2,-1,3,12.6,0,3.1,22.0,< 2 m/s,8.3,8.7,Q1,marzo,2007,NW,6.40000000000009
6.0,20070318,42.13759,-7.395911,Ourense,LAZA,2,0,0,3.3,3.3,14,1,-1,3,12.6,0,3.1,22.0,< 2 m/s,8.3,8.7,Q1,marzo,2007,NW,6.40000000000009
10.0,20070318,41.916913,-7.99867,Ourense,MUIÃâOS,2,0,0,2.17,2.17,13,2,-1,3,12.6,0,3.1,22.0,< 2 m/s,8.3,8.7,Q1,marzo,2007,NW,6.40000000000009
2.0,20070318,42.301985,-7.399812,Ourense,CHANDREXA DE QUEIXA,2,0,0,1.25,1.25,9,1,-1,3,12.6,0,3.1,22.0,< 2 m/s,8.3,8.7,Q1,marzo,2007,NW,6.40000000000009
3.0,20070321,41.969725,-8.149018,Ourense,ENTRIMO,2,0,0,1.4,1.4,10,1,-1,3,7.4,0,3.0,11.9,2-4 m/s,11.9,4.6,Q1,marzo,2007,N,3.60000000000002
2.0,20070324,42.1039,-8.064126,Ourense,VEREA,4,0,0,2.15,2.15,11,0,-1,3,10.6,0,1.0,20.2,< 2 m/s,7.8,10.5,Q1,marzo,2007,NE,8.10000000000002
3.5,20070324,42.304143,-8.241844,Ourense,MELÃâN,2,0,0,3.25,3.25,9,1,-1,3,10.6,0,1.0,20.2,< 2 m/s,7.8,10.5,Q1,marzo,2007,NE,8.10000000000002
1.0,20070325,42.26263,-7.376741,Ourense,CHANDREXA DE QUEIXA,1,0,0,1.11,1.11,5,0,-1,3,10.7,0,1.5,19.9,< 2 m/s,5.8,7.9,Q1,marzo,2007,NW,4.30000000000007
1.0,20070325,42.150233,-8.180009,Ourense,PADRENDA,2,0,0,0.4,0.4,10,1,-1,3,10.7,0,1.5,19.9,< 2 m/s,5.8,7.9,Q1,marzo,2007,NW,4.30000000000007
1.0,20070405,41.923595,-7.864928,Ourense,CALVOS DE RANDÃÂN,2,0,0,1.4,1.4,2,2,-1,3,9.6,0,2.2,17.1,< 2 m/s,8.6,10.0,Q2,abril,2007,NE,3.29999999999995
1.0,20070406,41.961623,-8.036682,Ourense,LOBEIRA,2,0,0,1.0,1.0,13,1,-1,3,12.0,0,1.8,22.3,< 2 m/s,8.3,10.9,Q2,abril,2007,E,5.5
3.25,20070407,42.13759,-7.395911,Ourense,LAZA,2,0,0,2.15,2.15,20,2,-1,3,13.6,1,4.3,22.9,< 2 m/s,8.9,8.3,Q2,abril,2007,SE,3.89999999999998
1.5,20070408,42.357833,-6.943747,Ourense,CARBALLEDA DE VALDEORRAS,4,0,0,1.18,1.18,7,0,-1,3,12.6,1,4.2,21.0,< 2 m/s,6.4,6.5,Q2,abril,2007,E,4.10000000000002
1.0,20070411,42.134301,-8.089282,Ourense,QUINTELA DE LEIRADO,3,0,0,1.4,1.4,15,1,-1,3,14.0,1,6.7,21.2,< 2 m/s,14.7,3.8,Q2,abril,2007,E,3.89999999999998
3.0,20070414,42.565781,-7.987553,Ourense,SAN CRISTOVO DE CEA,1,0,0,1.55,1.55,11,1,-1,3,14.6,0,4.1,25.0,< 2 m/s,7.8,10.6,Q2,abril,2007,E,4.60000000000002
2.7,20070414,42.2711,-7.527212,Ourense,MONTEDERRAMO,2,0,0,1.16,1.16,5,2,-1,3,14.6,0,4.1,25.0,< 2 m/s,7.8,10.6,Q2,abril,2007,E,4.60000000000002
9.0,20070415,42.062005,-8.038309,Ourense,BANDE,2,0,0,1.58,1.58,20,3,-1,3,16.1,0,5.4,26.8,< 2 m/s,6.9,11.1,Q2,abril,2007,N,3.90000000000009
1.0,20070415,42.331895,-7.708333,Ourense,ESGOS,4,0,0,0.15,0.15,5,0,-1,3,16.1,0,5.4,26.8,< 2 m/s,6.9,11.1,Q2,abril,2007,N,3.90000000000009
1.01,20070416,42.194933,-7.054949,Ourense,VIANA DO BOLO,1,0,0,1.1,1.1,8,1,-1,3,18.4,0,8.4,28.4,< 2 m/s,6.9,11.8,Q2,abril,2007,E,5.19999999999993
4.0,20070416,42.286446,-7.204859,Ourense,MANZANEDA,2,0,0,1.5,1.5,15,2,-1,3,18.4,0,8.4,28.4,< 2 m/s,6.9,11.8,Q2,abril,2007,E,5.19999999999993
2.0,20070416,42.163837,-7.677147,Ourense,XUNQUEIRA DE AMBÃÂA,2,0,0,1.05,1.05,6,1,-1,3,18.4,0,8.4,28.4,< 2 m/s,6.9,11.8,Q2,abril,2007,E,5.19999999999993
1.3,20070416,42.352428,-8.206477,Ourense,CARBALLEDA DE AVIA,2,0,0,1.35,1.35,8,1,-1,3,18.4,0,8.4,28.4,< 2 m/s,6.9,11.8,Q2,abril,2007,E,5.19999999999993
2.5,20070418,42.367946,-7.445781,Ourense,CASTRO CALDELAS,2,0,0,1.2,1.2,6,1,-1,3,18.8,0,8.3,29.3,< 2 m/s,8.1,10.2,Q2,abril,2007,NE,5.10000000000002
1.2,20070419,42.270302,-7.185638,Ourense,MANZANEDA,2,0,0,0.5,0.5,9,0,-1,3,18.3,1,8.5,28.1,< 2 m/s,11.9,7.9,Q2,abril,2007,W,3.80000000000007
3.0,20070419,42.286446,-7.204859,Ourense,MANZANEDA,1,0,0,1.45,1.45,23,5,-1,3,18.3,1,8.5,28.1,< 2 m/s,11.9,7.9,Q2,abril,2007,W,3.80000000000007
2.0,20070422,42.467646,-7.085108,Ourense,VILAMARTÃÂN DE VALDEORRAS,2,0,0,1.44,1.44,7,2,-1,3,20.8,0,10.5,31.2,< 2 m/s,6.7,12.0,Q2,abril,2007,NW,3.79999999999995
1.5,20070423,42.367946,-7.445781,Ourense,CASTRO CALDELAS,2,0,0,0.4,0.4,6,1,-1,3,20.8,0,10.8,30.7,< 2 m/s,9.2,8.5,Q2,abril,2007,W,2.70000000000005
1.0,20070506,42.21825,-7.369252,Ourense,CHANDREXA DE QUEIXA,2,0,0,0.45,0.45,7,2,-1,3,15.5,0,5.2,25.8,< 2 m/s,6.9,12.8,Q2,mayo,2007,N,3.5
2.5,20070507,42.388099,-7.840463,Ourense,COLES,4,0,0,2.2,2.2,19,6,-1,3,18.2,0,8.5,27.9,< 2 m/s,5.3,10.2,Q2,mayo,2007,W,3.39999999999998
1.5,20070508,42.423349,-7.33667,Ourense,SAN XOAN DE RIO,2,0,0,1.35,1.35,5,0,-1,3,19.4,0,8.4,30.4,2-4 m/s,7.2,12.9,Q2,mayo,2007,W,3.69999999999993
4.5,20070509,42.21825,-7.369252,Ourense,CHANDREXA DE QUEIXA,2,0,0,1.4,1.4,9,0,-1,3,19.5,0,7.6,31.4,2-4 m/s,10.6,12.8,Q2,mayo,2007,W,6.79999999999995
1.5,20070510,42.107328,-7.019932,Ourense,VIANA DO BOLO,2,0,0,3.1,3.1,9,1,-1,3,15.8,0,8.8,22.8,2-4 m/s,10.0,8.8,Q2,mayo,2007,W,2.10000000000002
7.0,20070520,42.188447,-7.548691,Ourense,VILAR DE BARRIO,2,0,0,0.55,0.55,2,1,-1,3,14.1,0,12.8,15.4,< 2 m/s,9.2,0.0,Q2,mayo,2007,N,3.5
3.0,20070713,42.299896,-7.877653,Ourense,BARBADÃÂS,2,0,0,3.42,3.42,15,7,-1,3,23.6,0,14.8,32.4,2-4 m/s,8.9,13.7,Q3,julio,2007,W,2.60000000000002
1.5,20070729,42.360072,-8.066345,Ourense,CENLLE,2,0,0,1.14,1.14,13,4,-1,3,26.2,0,15.8,36.5,< 2 m/s,6.4,13.3,Q3,julio,2007,NE,4.0
1.8,20070802,42.166787,-8.15764,Ourense,PONTEDEVA,1,0,0,1.01,1.01,18,3,-1,3,22.5,0,13.5,31.5,< 2 m/s,8.6,11.0,Q3,agosto,2007,N,2.5
1.6,20070803,42.214754,-7.166428,Ourense,VILARIÃâO DE CONSO,2,0,0,2.3,2.3,31,2,-1,3,25.2,0,14.4,35.9,< 2 m/s,5.6,12.5,Q3,agosto,2007,E,5.0
1.0,20070803,42.200623,-7.233466,Ourense,VILARIÃâO DE CONSO,5,0,0,2.24,2.24,25,3,-1,3,25.2,0,14.4,35.9,< 2 m/s,5.6,12.5,Q3,agosto,2007,E,5.0
1.0,20070803,42.200495,-7.233385,Ourense,VILARIÃâO DE CONSO,2,0,0,2.55,2.55,19,3,-1,3,25.2,0,14.4,35.9,< 2 m/s,5.6,12.5,Q3,agosto,2007,E,5.0
1.26,20070807,42.192564,-7.237057,Ourense,VILARIÃâO DE CONSO,2,0,0,1.28,1.28,29,5,-1,3,20.9,0,14.9,26.9,2-4 m/s,10.6,12.9,Q3,agosto,2007,N,2.20000000000005
1.0,20070810,42.360637,-6.93745,Ourense,CARBALLEDA DE VALDEORRAS,1,0,0,0.47,0.47,6,3,-1,3,24.2,0,12.5,36.0,< 2 m/s,6.1,12.8,Q3,agosto,2007,NW,4.39999999999998
1.0,20070812,42.413666,-6.910836,Ourense,CARBALLEDA DE VALDEORRAS,4,0,0,2.3,2.3,31,2,-1,3,23.5,0,18.5,28.5,< 2 m/s,8.3,6.4,Q3,agosto,2007,NE,2.59999999999991
1.0,20070812,42.30365,-8.238113,Ourense,MELÃâN,2,0,0,1.04,1.04,13,6,-1,3,23.5,0,18.5,28.5,< 2 m/s,8.3,6.4,Q3,agosto,2007,NE,2.59999999999991
2.5,20070812,42.217391,-7.608945,Ourense,VILAR DE BARRIO,2,0,0,2.38,2.38,27,6,-1,3,23.5,0,18.5,28.5,< 2 m/s,8.3,6.4,Q3,agosto,2007,NE,2.59999999999991
1.0,20070822,42.039093,-7.57859,Ourense,TRASMIRAS,2,0,0,1.1,1.1,21,7,-1,3,17.8,0,10.1,25.4,< 2 m/s,9.7,6.7,Q3,agosto,2007,N,2.09999999999991
1.0,20070825,42.238736,-7.191875,Ourense,MANZANEDA,2,0,0,1.45,1.45,21,6,-1,3,21.8,1,12.5,31.1,< 2 m/s,17.8,8.8,Q3,agosto,2007,S,5.89999999999998
4.4,20070831,41.89098,-7.536786,Ourense,MONTERREI,2,0,0,1.37,1.37,23,3,-1,3,20.1,0,9.4,30.8,< 2 m/s,6.4,11.9,Q3,agosto,2007,E,5.5
1.0,20070907,42.03833,-7.591208,Ourense,TRASMIRAS,2,0,0,0.29,0.29,24,6,-1,3,23.6,0,11.4,35.9,< 2 m/s,7.2,11.4,Q3,septiembre,2007,NE,5.60000000000002
1.5,20070907,42.254658,-7.37343,Ourense,CHANDREXA DE QUEIXA,2,0,0,0.4,0.4,20,4,-1,3,23.6,0,11.4,35.9,< 2 m/s,7.2,11.4,Q3,septiembre,2007,NE,5.60000000000002
3.4,20070908,42.122861,-7.04922,Ourense,VIANA DO BOLO,2,0,0,1.46,1.46,31,4,-1,3,23.8,0,12.9,34.6,< 2 m/s,5.3,11.3,Q3,septiembre,2007,NE,4.60000000000002
1.68,20070909,42.126914,-7.07968,Ourense,VIANA DO BOLO,2,0,0,2.08,2.08,11,2,-1,3,23.8,0,13.2,34.4,< 2 m/s,5.0,9.6,Q3,septiembre,2007,NE,3.79999999999995
1.5,20070909,42.252187,-7.190533,Ourense,MANZANEDA,2,0,0,1.08,1.08,18,3,-1,3,23.8,0,13.2,34.4,< 2 m/s,5.0,9.6,Q3,septiembre,2007,NE,3.79999999999995
1.0,20070910,42.421079,-6.922331,Ourense,CARBALLEDA DE VALDEORRAS,4,0,0,0.51,0.51,1,2,-1,3,23.4,0,13.2,33.5,< 2 m/s,7.2,10.8,Q3,septiembre,2007,NE,4.0
1.5,20070913,42.351766,-6.789572,Ourense,CARBALLEDA DE VALDEORRAS,4,0,0,2.23,2.23,4,2,-1,3,22.8,0,13.0,32.6,< 2 m/s,6.4,10.3,Q3,septiembre,2007,W,3.29999999999995
1.5,20070913,41.891699,-7.456888,Ourense,OÃÂMBRA,4,0,0,0.59,0.59,10,3,-1,3,22.8,0,13.0,32.6,< 2 m/s,6.4,10.3,Q3,septiembre,2007,W,3.29999999999995
1.5,20070913,42.393385,-7.284004,Ourense,SAN XOAN DE RIO,2,0,0,1.09,1.09,11,2,-1,3,22.8,0,13.0,32.6,< 2 m/s,6.4,10.3,Q3,septiembre,2007,W,3.29999999999995
2.61,20070913,41.982371,-7.605757,Ourense,TRASMIRAS,2,0,0,1.51,1.51,21,3,-1,3,22.8,0,13.0,32.6,< 2 m/s,6.4,10.3,Q3,septiembre,2007,W,3.29999999999995
1.5,20070915,41.907785,-7.881099,Ourense,CALVOS DE RANDÃÂN,2,0,0,2.2,2.2,3,2,-1,3,22.5,0,11.5,33.5,< 2 m/s,4.7,10.7,Q3,septiembre,2007,NW,5.29999999999995
1.5,20070917,42.195441,-6.978088,Ourense,VIANA DO BOLO,2,0,0,1.5,1.5,9,1,-1,3,20.8,1,15.3,26.4,< 2 m/s,8.9,4.4,Q3,septiembre,2007,NW,4.89999999999998
3.0,20070918,42.324963,-7.61818,Ourense,XUNQUEIRA DE ESPADANEDO,3,0,0,3.3,3.3,27,3,-1,3,18.9,0,12.4,25.4,< 2 m/s,8.6,6.2,Q3,septiembre,2007,NE,3.29999999999995
1.5,20070923,42.41011,-7.369832,Ourense,CASTRO CALDELAS,2,0,0,0.35,0.35,6,1,-1,3,20.4,0,10.0,30.8,< 2 m/s,4.4,7.9,Q3,septiembre,2007,E,5.10000000000002
1.2,20070924,42.21037,-7.165937,Ourense,VIANA DO BOLO,2,0,0,1.04,1.04,6,0,-1,3,18.8,0,9.7,28.0,< 2 m/s,10.0,7.8,Q3,septiembre,2007,NW,3.69999999999993
1.0,20070925,42.542131,-8.042945,Ourense,PIÃâOR,4,0,0,1.18,1.18,5,2,-1,3,16.0,0,8.2,23.7,< 2 m/s,9.2,10.3,Q3,septiembre,2007,NE,4.10000000000002
1.4,20070925,42.443401,-7.047096,Ourense,VILAMARTÃÂN DE VALDEORRAS,2,0,0,2.43,2.43,13,2,-1,3,16.0,0,8.2,23.7,< 2 m/s,9.2,10.3,Q3,septiembre,2007,NE,4.10000000000002
1.0,20070927,42.284337,-7.845436,Ourense,SAN CIBRAO DAS VIÃâAS,4,0,0,0.42,0.42,16,4,-1,3,14.8,0,5.5,24.2,< 2 m/s,9.2,10.5,Q3,septiembre,2007,NE,6.59999999999991
1.2,20070928,42.360344,-7.958836,Ourense,AMOEIRO,4,0,0,2.15,2.15,25,5,-1,3,16.4,1,5.8,27.0,< 2 m/s,9.7,9.8,Q3,septiembre,2007,S,6.10000000000002
5.0,20070929,42.444454,-8.114618,Ourense,BOBORÃÂS,4,0,0,2.37,2.37,30,5,-1,3,15.8,1,12.0,19.6,2-4 m/s,10.6,0.0,Q3,septiembre,2007,S,2.5
1.5,20070929,42.015359,-7.629444,Ourense,TRASMIRAS,4,0,0,1.12,1.12,16,3,-1,3,15.8,1,12.0,19.6,2-4 m/s,10.6,0.0,Q3,septiembre,2007,S,2.5
1.9,20071008,42.023546,-7.67477,Ourense,XINZO DE LIMIA,4,0,0,0.25,0.25,7,1,-1,3,17.4,0,8.5,26.3,< 2 m/s,4.2,5.9,Q4,octubre,2007,E,4.19999999999993
2.0,20071014,42.444284,-8.122999,Ourense,BOBORÃÂS,2,0,0,1.53,1.53,31,2,-1,3,16.6,0,5.9,27.4,< 2 m/s,4.7,9.3,Q4,octubre,2007,NW,3.5
4.6,20071015,42.316358,-7.199362,Ourense,MANZANEDA,2,0,0,1.24,1.24,13,3,-1,3,17.0,0,6.7,27.4,< 2 m/s,6.1,9.5,Q4,octubre,2007,NW,3.0
1.0,20071015,42.151386,-7.164022,Ourense,VIANA DO BOLO,2,0,0,1.37,1.37,6,1,-1,3,17.0,0,6.7,27.4,< 2 m/s,6.1,9.5,Q4,octubre,2007,NW,3.0
1.5,20071015,42.218805,-7.08476,Ourense,VIANA DO BOLO,2,0,0,2.25,2.25,18,1,-1,3,17.0,0,6.7,27.4,< 2 m/s,6.1,9.5,Q4,octubre,2007,NW,3.0
1.5,20071023,42.476416,-8.153987,Ourense,BOBORÃÂS,2,0,0,1.15,1.15,4,0,-1,3,17.6,1,13.0,22.3,< 2 m/s,4.2,0.5,Q4,octubre,2007,W,4.40000000000009
3.0,20071023,42.117903,-7.807575,Ourense,VILAR DE SANTOS,2,0,0,1.5,1.5,26,2,-1,3,17.6,1,13.0,22.3,< 2 m/s,4.2,0.5,Q4,octubre,2007,W,4.40000000000009
1.2,20071023,42.201693,-7.112954,Ourense,VIANA DO BOLO,2,0,0,2.55,2.55,9,0,-1,3,17.6,1,13.0,22.3,< 2 m/s,4.2,0.5,Q4,octubre,2007,W,4.40000000000009
2.0,20071023,42.140596,-7.839762,Ourense,RAIRIZ DE VEIGA,2,0,0,1.1,1.1,24,3,-1,3,17.6,1,13.0,22.3,< 2 m/s,4.2,0.5,Q4,octubre,2007,W,4.40000000000009
2.5,20071023,42.041254,-7.71205,Ourense,XINZO DE LIMIA,4,0,0,0.45,0.45,5,1,-1,3,17.6,1,13.0,22.3,< 2 m/s,4.2,0.5,Q4,octubre,2007,W,4.40000000000009
2.0,20071025,42.152873,-7.164633,Ourense,VIANA DO BOLO,2,0,0,1.29,1.29,18,1,-1,3,13.9,0,6.6,21.2,< 2 m/s,5.0,8.9,Q4,octubre,2007,N,2.5
1.0,20070316,42.238453,-8.443132,Pontevedra,MONDARIZ,2,0,0,0.5,0.5,8,2,1,2,14.5,0,8.8,20.2,2-4 m/s,10.0,8.9,Q1,marzo,2007,N,4.70000000000005
7.9,20070317,42.640214,-8.29985,Pontevedra,FORCAREI,4,0,0,1.25,1.25,6,1,1,2,14.4,0,8.5,20.2,< 2 m/s,8.3,11.4,Q1,marzo,2007,N,3.39999999999998
1.2,20070317,41.958657,-8.791616,Pontevedra,TOMIÃâO,2,0,0,1.4,1.4,12,2,1,2,14.4,0,8.5,20.2,< 2 m/s,8.3,11.4,Q1,marzo,2007,N,3.39999999999998
2.6,20070411,42.843965,-7.972032,Pontevedra,AGOLADA,3,0,0,1.25,1.25,21,4,1,2,14.9,1,10.4,19.4,< 2 m/s,4.7,1.7,Q2,abril,2007,N,0.0
1.0,20070604,42.089868,-8.57639,Pontevedra,SALCEDA DE CASELAS,4,0,0,1.2,1.2,8,3,1,2,19.1,0,12.7,25.5,2-4 m/s,10.0,13.5,Q2,junio,2007,NE,4.20000000000005
1.5,20070731,42.073547,-8.578481,Pontevedra,TUI,2,0,0,0.5,0.5,23,5,1,2,20.7,1,17.2,24.2,< 2 m/s,7.8,2.5,Q3,julio,2007,W,1.20000000000005
2.8,20070803,42.15213,-8.210376,Pontevedra,CRECENTE,4,0,0,2.28,2.28,31,2,2,2,23.6,0,14.6,32.5,2-4 m/s,6.7,13.4,Q3,agosto,2007,NW,2.79999999999995
2.8,20070808,42.080499,-8.578193,Pontevedra,SALCEDA DE CASELAS,2,0,0,3.05,3.05,22,5,1,2,20.7,0,14.9,26.5,2-4 m/s,10.0,13.0,Q3,agosto,2007,NW,2.69999999999993
1.9,20070819,42.064794,-8.555175,Pontevedra,TUI,2,0,0,1.2,1.2,22,6,2,2,18.4,0,14.5,22.2,2-4 m/s,10.6,9.6,Q3,agosto,2007,NW,2.09999999999991
1.3,20070831,42.730697,-8.234373,Pontevedra,SILLEDA,2,0,0,1.08,1.08,18,5,2,2,20.8,0,14.1,27.5,2-4 m/s,9.2,12.5,Q3,agosto,2007,NW,3.0
2.5,20070904,42.453472,-8.790458,Pontevedra,MEAÃâO,2,0,0,2.48,2.48,30,6,1,2,22.6,0,14.8,30.5,2-4 m/s,7.2,12.0,Q3,septiembre,2007,N,2.60000000000002
1.9,20070906,42.671981,-8.261869,Pontevedra,SILLEDA,2,0,0,1.47,1.47,15,4,1,2,24.4,0,15.8,33.0,< 2 m/s,4.7,12.0,Q3,septiembre,2007,W,3.0
1.0,20070916,42.643131,-8.25122,Pontevedra,SILLEDA,3,0,0,1.44,1.44,16,1,1,2,21.6,1,16.9,26.2,< 2 m/s,4.4,3.4,Q3,septiembre,2007,W,2.0
2.44,20070919,42.801588,-8.047223,Pontevedra,AGOLADA,2,0,0,2.33,2.33,11,4,1,2,18.2,0,11.5,24.9,2-4 m/s,6.1,11.6,Q3,septiembre,2007,W,2.20000000000005
1.27,20070919,42.792571,-8.052387,Pontevedra,AGOLADA,2,0,0,2.19,2.19,25,3,1,2,18.2,0,11.5,24.9,2-4 m/s,6.1,11.6,Q3,septiembre,2007,W,2.20000000000005
2.5,20070920,42.827028,-8.237174,Pontevedra,VILA DE CRUCES,2,0,0,3.37,3.37,24,4,1,2,20.6,0,12.8,28.5,< 2 m/s,4.7,11.6,Q3,septiembre,2007,W,1.0
2.1,20070925,42.272878,-8.484314,Pontevedra,MONDARIZ,2,0,0,1.12,1.12,33,7,2,2,15.6,0,10.0,21.3,4-6 m/s,11.9,11.3,Q3,septiembre,2007,N,3.20000000000005
2.0,20071021,42.51391,-8.283915,Pontevedra,FORCAREI,2,0,0,1.41,1.41,24,3,1,2,14.4,0,8.3,20.5,< 2 m/s,6.4,9.1,Q4,octubre,2007,E,2.0
1.0,20071021,42.128108,-8.462175,Pontevedra,SALVATERRA DE MIÃâO,2,0,0,1.39,1.39,26,2,1,2,14.4,0,8.3,20.5,< 2 m/s,6.4,9.1,Q4,octubre,2007,E,2.0
1.5,20071022,42.621013,-8.292298,Pontevedra,FORCAREI,2,0,0,2.1,2.1,7,2,1,2,13.3,0,6.7,19.9,< 2 m/s,5.3,3.7,Q4,octubre,2007,E,2.69999999999993
1.72,20071025,42.26578,-8.797641,Pontevedra,CANGAS,5,0,0,1.1,1.1,27,1,2,2,14.2,0,10.0,18.4,2-4 m/s,8.6,6.0,Q4,octubre,2007,N,2.30000000000007
2.5,20071030,42.646141,-7.936284,Pontevedra,RODEIRO,2,0,0,2.0,2.0,8,3,1,2,12.8,0,7.8,17.8,2-4 m/s,11.1,7.5,Q4,octubre,2007,NE,2.29999999999995
3.8,20071102,42.661069,-8.349863,Pontevedra,FORCAREI,2,0,0,1.42,1.42,5,0,1,2,14.4,0,7.5,21.4,< 2 m/s,6.7,8.1,Q4,noviembre,2007,E,3.5
3.0,20071105,42.652673,-7.931744,Pontevedra,RODEIRO,2,0,0,1.09,1.09,26,4,2,2,16.1,0,10.5,21.7,< 2 m/s,6.4,8.0,Q4,noviembre,2007,E,4.79999999999995
1.5,20071108,42.00613,-8.691051,Pontevedra,TOMIÃâO,2,0,0,0.54,0.54,9,1,1,2,15.0,0,9.6,20.5,< 2 m/s,7.5,5.6,Q4,noviembre,2007,E,2.29999999999995
5.0,20071111,42.603195,-7.936442,Pontevedra,RODEIRO,2,0,0,3.39,3.39,12,3,1,2,13.0,0,8.5,17.6,< 2 m/s,5.8,3.1,Q4,noviembre,2007,E,2.5
6.71,20071113,42.588746,-8.112494,Pontevedra,LALÃÂN,2,0,0,3.41,3.41,21,6,2,2,11.0,0,5.0,17.0,< 2 m/s,7.2,7.8,Q4,noviembre,2007,NE,2.09999999999991
1.0,20071114,42.490135,-8.726025,Pontevedra,MEIS,2,0,0,2.03,2.03,6,2,1,2,13.2,0,9.5,17.0,2-4 m/s,11.7,7.3,Q4,noviembre,2007,NE,1.5
2.4,20071114,42.588746,-8.112494,Pontevedra,LALÃÂN,2,0,0,3.12,3.12,12,5,2,2,13.2,0,9.5,17.0,2-4 m/s,11.7,7.3,Q4,noviembre,2007,NE,1.5
9.0,20071115,42.471435,-8.434782,Pontevedra,COTOBADE,2,0,0,2.4,2.4,17,3,1,2,13.0,0,8.5,17.6,2-4 m/s,11.7,7.5,Q4,noviembre,2007,N,3.80000000000007
5.0,20071116,42.487019,-8.396763,Pontevedra,COTOBADE,2,0,0,3.1,3.1,11,1,1,2,13.4,0,8.5,18.2,2-4 m/s,5.8,7.7,Q4,noviembre,2007,E,4.79999999999995
9.5,20071116,42.681158,-8.332346,Pontevedra,SILLEDA,2,0,0,3.3,3.3,26,5,1,2,13.4,0,8.5,18.2,2-4 m/s,5.8,7.7,Q4,noviembre,2007,E,4.79999999999995
9.6,20071225,42.635061,-7.905323,Pontevedra,RODEIRO,2,0,0,2.08,2.08,18,2,1,2,8.6,1,4.9,12.3,2-4 m/s,10.8,0.0,Q4,diciembre,2007,SE,7.69999999999993
1.8,20071225,42.648919,-8.362445,Pontevedra,FORCAREI,2,0,0,3.54,3.54,9,0,1,2,8.6,1,4.9,12.3,2-4 m/s,10.8,0.0,Q4,diciembre,2007,SE,7.69999999999993
2.4,20071225,42.646068,-8.355106,Pontevedra,FORCAREI,2,0,0,4.09,4.09,12,0,1,2,8.6,1,4.9,12.3,2-4 m/s,10.8,0.0,Q4,diciembre,2007,SE,7.69999999999993
2.5,20071225,42.509425,-8.288215,Pontevedra,FORCAREI,2,0,0,4.05,4.05,9,1,1,2,8.6,1,4.9,12.3,2-4 m/s,10.8,0.0,Q4,diciembre,2007,SE,7.69999999999993
5.16,20080127,42.97150977,-7.95357166,A Coruña,TOQUES,2,0,0,2.01,2.01,3,2,-1,1,12.5,0,8.4,16.6,< 2 m/s,5.3,7.4,Q1,enero,2008,SE,2.20000000000005
8.23,20080210,43.20676675,-8.15841317,A Coruña,OZA DOS RÃÂOS,2,0,0,2.0,2.0,4,1,-1,1,14.0,0,9.4,18.6,< 2 m/s,6.7,9.7,Q1,febrero,2008,SE,1.39999999999998
1.0,20080210,42.97150977,-7.95357166,A Coruña,TOQUES,2,0,0,1.03,1.03,6,0,-1,1,14.0,0,9.4,18.6,< 2 m/s,6.7,9.7,Q1,febrero,2008,SE,1.39999999999998
1.0,20080212,42.68609057,-8.78526278,A Coruña,RIANXO,2,0,0,1.1,1.1,14,1,-1,1,13.6,0,8.1,19.0,< 2 m/s,5.0,9.6,Q1,febrero,2008,SE,3.0
1.47,20080213,43.28786822,-8.06826985,A Coruña,IRIXOA,4,0,0,1.5,1.5,5,1,-1,1,13.5,0,9.0,18.0,2-4 m/s,6.7,9.5,Q1,febrero,2008,SE,2.10000000000002
2.5,20080214,43.09284059,-8.92467149,A Coruña,ZAS,2,0,0,1.05,1.05,6,0,-1,1,12.8,0,7.7,17.9,2-4 m/s,6.9,9.7,Q1,febrero,2008,S,2.5
5.0,20080214,43.02137647,-8.65309907,A Coruña,VAL DO DUBRA,2,0,0,1.5,1.5,9,3,-1,1,12.8,0,7.7,17.9,2-4 m/s,6.9,9.7,Q1,febrero,2008,S,2.5
1.11,20080214,43.22472809,-8.01193287,A Coruña,ARANGA,2,0,0,2.5,2.5,2,1,-1,1,12.8,0,7.7,17.9,2-4 m/s,6.9,9.7,Q1,febrero,2008,S,2.5
3.0,20080214,43.21092271,-8.2936935,A Coruña,ABEGONDO,2,0,0,4.1,4.1,8,2,-1,1,12.8,0,7.7,17.9,2-4 m/s,6.9,9.7,Q1,febrero,2008,S,2.5
4.0,20080214,43.09284059,-8.92467149,A Coruña,ZAS,2,0,0,3.35,3.35,11,2,-1,1,12.8,0,7.7,17.9,2-4 m/s,6.9,9.7,Q1,febrero,2008,S,2.5
4.3,20080214,43.09284059,-8.92467149,A Coruña,ZAS,2,0,0,1.06,1.06,12,3,-1,1,12.8,0,7.7,17.9,2-4 m/s,6.9,9.7,Q1,febrero,2008,S,2.5
1.1,20080215,43.10102448,-8.23273723,A Coruña,MESÃÂA,2,0,0,1.45,1.45,5,0,-1,1,13.5,0,8.4,18.6,2-4 m/s,6.9,8.5,Q1,febrero,2008,N,3.39999999999998
